label,review
1,送餐小哥好帅好帅！！他说希望给好评那就一定是好评好评！！
1,还行吧，素炒饼咸了，什锦炒饭淡了，醋溜木须油大了
1,"一般,不是特别好吃"
1,"地理位置不错,服务还可以吧,希望携程的房价以后更有竞争力一点"
0,第一次给差评，错开高峰期点餐还送这么慢。可乐直接放在装菜的格子里，可乐瓶上全是油，菜也弄脏了没法吃，饭菜也是凉的。无语，真想退了。
0,我就搞不明白了，我要了一份皮蛋瘦肉粥商家为什么不给勺子？
1,骑士菜品一样的棒，感谢
0,太差了，尤其是送餐员态度！不会在来了，全各位慎重，态度也就不说了，里面的粥都撒了，我就呵呵了
1,很不错的酒店，服务也到位，住宿价格以所在的路段来看都是非常合理的酒店楼下有海鲜自助晚餐，可能是去的比较晚了，所以菜色比较少，78元每个人，凭房卡还能有个85折优惠；唯一觉得这顿饭不值得的地方就是我和先生要了一瓶黄酒，我估计这个黄酒在上海最多也就30多，结果结帐的时候竟然一瓶酒159？呵呵，不过也正常，酒店嘛，谁让我事先没有问清楚呢还有就是别在房间里面消费酒水，半夜太渴了，冰箱里面随便拿了一瓶广东一带经常见的矿泉水，好像是佳宝反正绝对不是依云，是绿色的。结帐的时候我主动汇报自己喝了一瓶矿泉水，本以为10块钱够了，结果是25块大洋！呵呵不过我下次还是会选择这个酒店，周围很方便，服务生态度又超好！关键是旁边就有一个“福青龙”大酒店，里面的早茶真不错深圳广州的服务也比上海好！
0,菜都是凉的，一股腥味，再也不会订了
0,牛腩和牛肉饭根本分不清，店家解释什么块大块小的事，就是胡说！太坑人了！
0,我点的鸡蛋干为什么送过来是豆皮～不好吃
0,是第二次入住，因为离客户很近，图个方便。先说第一次的入住，空调不冷搞得房间像桑拿房一样，我把它归类为运气问题，略过不计，可是网络速度慢到只能用不可思议来形容。中国电信的宽频服务在这个酒店居然速度比拨号上网还慢，我算是开了眼界。再说第二次，从checkin开始，就让我决定了不会再来这个酒店住第三次，前台那个男员工，吊儿郎当不说，再加上一副爱理不理的腔调，问三句话还只勉强回了几个字，我想，那搞不好是老板的儿子，要不然我还真想不出酒店用这种员工的原因何在。早餐烹饪区的厨师也是不知道怎么教育的，老是躲来躲去，想下一碗面，站了半天硬是见不到人，后面服务台的小姐索性也装作没看到我，估计是希望多一事不如少一事吧。房间设备这次倒是正常了。想赶走一个客人就是这么轻而易举的事。没办法发现或管理好不适用的员工，那是酒店管理的问题了。我只能说，如果贵酒店觉得自己根本就不想做个四星级酒店，那我为了我的吹毛求疵道歉。也对绝大多数兢兢业业的员工表示歉意。
1,送餐小伙子可贴心了，还帮我妈把垃圾随手带下楼了，超级赞！
0,要了粥，没勺子怎么喝？
1,我住的是特色标间，所谓特色，是有些类似家的感觉。寝具不是单调的白色，是条纹和大格子的，感觉很温馨。圈儿椅的靠垫是卡通的加菲猫头，明黄的颜色有点扎眼，和周围配在一起感觉有点不协调。客房硬件评价3.5分。加湿器、烫衣板、电熨斗、吹风机、小冰箱等俱全。缺点：液晶电视固定在墙上，位置不好。一是遮挡了一个电源插座；二是与桌子搭配不当。桌子（与冰箱柜一体）在电视下方，如果坐在桌子旁上网或工作学习，正好挡住了电视屏幕。错开坐，正好是冰箱柜，腿脚伸不开。
0,真无语了，我写别忘辣酱有什么意义么？
1,"不错的酒店,环境很好,服务态度也很好,下次有机会应该还是会入住的"
0,太慢太慢，再也不定
1,这个酒店住过很多次的了，商务标间和豪华标间都住过。商务标间洗澡比豪华标间舒服，有个大花洒，不过浴缸都感觉不怎么干净，所以就没有用。酒店服务也不错。足浴的MM也不错，都挺漂亮的。早餐一般，将就着吃吃。酒店不远一条街，算是美食街吧，很多吃的，川菜特别多。总的感觉比临海另外一家四星的要好。
0,"你家这也叫米线？太特么难吃了，还给我清汤的，没辣椒没麻油的，真是再也不想定第二次了，难吃的一B,."
0,板栗烧鸡很难吃，烧牛肉不错
0,"首先外卖人员非常辛苦，服务态度也非常好！！最想说的是宫保鸡丁根本就是宫爆花生米，就算是外卖也是眉州东坡的外卖，就算是在忙材料也是切好炒的吧,不是我夸张，一盒菜里我就吃了不到10块鸡丁就全是花生米了，你这也太过分了，外卖就是这样糊弄消费者吗，我再也不会订你家的东西了，并且我的朋友们我也会告诉她们不要订你家外卖，因为这是你们对消费者的不尊重，更是对辛苦送外卖的工作人员的不尊重！！真是败了眉州东坡这个品牌的名誉！！"
0,垃圾百度送餐，多近的地方就没有一个小时内送到的
0,位置没有携程说的那么中心，距离天河购物中心开车约6-7分钟，走路的话就免了吧。酒店设施和装修很一般，最多一个三星标准。不会再选择这个地方住。
1,看到网友评价说最好不要3楼和5楼的房间，但是不幸还是被指定为3楼，问前台，问了还是等于白问，就是告诉你没有了。房间设施一般，洗面盆的冷水超级小，只有热水才是大的，害得我洗衣服超级不爽。服务还可以，给了小费后房间服务员立刻多给我们3瓶水。酒店最大的好处就是离DFS超级近，大包小包可以放回房间后继续去其他地方逛。
0,很不好吃。
1,春节期间去住了3个晚上。第一天前台给安排在2305（大床），房间在同层是最小的。第二天在我的要求下换了。总的感觉硬件一般，较旧，显得房价偏贵。房间地毯不少斑迹。酒店位置不错。服务很好，早餐也还可以。
0,要了一杯酸梅汤，来了撒了半杯在袋里
0,这次的感觉一点也不好，定了一天房，因为有事情，下午四点退了房间，居然收了一天房钱，前台服务十分不好，那个男服务生没有水平，希望如家可以过问一下。
0,我以为红烧肉是由而不腻的那种。。结果很硬，不好吃，而且面也很咸。花了3顿的钱等了一个小时吃到觉得很失望
1,湖景房的景色很不错！酒店里面也收拾的很干净，就是设施稍旧了一些。交通很方便！厦门市的出租车太贵，从酒店到各景点坐公交车都很方便。不过饭店的早餐很一般，选择比较少而且几乎每天都是重复的。
1,地段比较有优势，而且老外也住习惯了，每次都是这里。
1,总体还可以，早餐很丰富，我一般吃过早饭连午饭都不用吃了。没有像其他人说的那些问题，不过最不能忍受的是房间的味道真的是难闻，应该是中水的味道吧，我几乎是天天开窗。
0,太慢，太慢，实在太慢。而且也不好吃。
0,不能更慢了
0,等了73分钟才送到
0,等到菜到凉了……
0,很难吃，还吃到紫色的塑料东西，恶心
0,"地理位置比较方便,但酒店服务态度不好,环境普通"
0,忘给筷子了…
1,酒店的位置很好，世外桃源的感觉，特别推荐的是早上7点之前（因为免70块钱门票）去隔壁的明孝陵遛弯，空气质量和四周环境比前天的中山陵好多了。当时预定，是因为酒店是四星级而且价格不高，觉得是占了便宜，没想到去了之后，房间有很怪的味道，想换房间说没有了，四周都在重新装修，真搞不懂为什么不赶在国庆节之前竣工。房间硬件，服务和早餐最多就是三星级标准，建议大家不要有更高的期待值，否则会有些失望。
0,"换了个煎饼,还是不好吃,豆浆这次也有些发酸...以后不会再定了"
0,说是给病人吃注明了要淡些，结果粥和菜都很咸，以后不再定了！
1,菜品味道好，师傅送货快
1,酒店环境不错，不过饭店什么的很贵，稍稍消费就要1000元左右。江景房的视野开阔，很漂亮。他们有的是室外泳池，有2-3个池，很大，很干净，后悔没有带泳裤。
0,酒店位置比较偏远，按照地址打车去被送到另外一个相同地址的地方，希望酒店引起注意。房间格调很前卫。也许年轻人还可以接受。
1,"送餐哥们很好,谢谢"
1,支付宝最好用了，支持支付宝
0,08年8月19日我和先生、儿子入住武夷茶苑大酒店，房间空调不足，我们开窗通风，（窗为平移窗，打开后无法上锁）窗外环境极差，到处是垃圾堆、乱石堆。20日上午7点我的挎包和先生的手表失窃，报警立案，为小偷爬窗入室偷窃。这使我全家遭受不小的经济和精神损失（今后再也不敢住酒店一楼，惨痛的教训！我还很后怕地想，幸亏钱包内有不少现金，如果贼偷不到钱，狗急跳墙，我全家人的安全...）。由此可见，一家酒店能让窃贼登堂入室，其保安工作质量是相当差的，客人的人身安全也时刻受到威胁。而且，当我们发现失窃报总台后，保安人员却迟迟不到现场，我们最后只能自己报警。这次经历让我对武夷山的民风产生了疑惑，并且对该酒店的服务无法满意，对中、高层某些管理人员的态度感到气愤（一再强调我们住客该对被偷自负一定责任）。这是我住过的最糟糕的一家酒店也是我经历过的最糟糕的一次旅游！
1,这次很快，不错，赞了！
1,就是不能按预定时间送达.....要么晚四十分钟要么早近一个小时.......
0,这种酒店如果也算3星级酒店的话，我真的无话可说了。从入住开始就不舒服：因为没定到4星级的酒店，所以携程建议住这里，说是3星的，还可以。晚上12点多到的，checkin时，服务员登记完也不问你刷卡还是付现金，直接告诉你，交500压金，我说我就200元现金，刷卡行不？checkin完了，就看不到服务员了，自己找电梯。电梯是迷你型的，瞠死能站4个人就不能动弹了。房间一股难闻的怪味，闻着就反胃。桌子上不知道多久没擦过，用手摸了一下，漆黑的，那卫生纸擦了好几遍，凑合着先上网吧邮件发了。卫生间的门是破的，门框上全是大破洞，像是炮弹炸过的，房间没有暖气，半夜被冻醒了，找不到被子可以加的，只好把衣服压在身上，这才感觉身上不冷了。早餐加上小菜一起，不超过10样，不知道吃什么，没有水果，吃了碗稀饭就算了。checkout时，服务员打电话到楼层让查房，1分钟后，服务员气凶凶的跟我说，你有没有拿黄页，要赔偿的。晕！！！什么黄页呀。问了半天，说是一本放在抽屉里的什么书不见了。靠，那么脏的桌子，抽屉我连碰都没碰，卫生间我连毛巾都没敢用，拿你什么破书干什么。你放没有放，或者是你放在别的地方了，自己找去。MD，什么破地方呀。折腾半天，还不让我走。最后我也不知道他们是找到了还是没找到，或者是他们发现自己根本就没放什么黄页，没有任何人向我解释，也没有人给我道歉，可是总算是可以让我走了，还不主动给我发票。要求打印后，给我出了份收据。好在4星级的景德镇大酒店的房间已经出来了，可以住进去了。赶紧离开这个是非之地吧。后来想想，前台打电话上去，然后1分钟左右楼上就打电话下来说不见了书，这么快的速度，好像早就知道少了什么似的，让人不能不怀疑其目的性了。
0,冷饮没有吸管！！！！
1,百度骑士很快，菜品也不错，应该是有所升级
0,可能因为是外送，量比平时在店里喝少太多了。也就大半杯。无语了
0,晚上有电话来！！一个字，烦！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
1,很香，也很好吃～只不过排骨里面的碎骨头有点多。
0,送了2个多小时也没送到！最后取消了订单
0,卷饼还可以，南瓜粥不好喝，还不如早点摊上的好
1,酒店是5星级，但是感觉硬件上离5星还有那么一点差距，服务很好，性价比还是很高的。入住当天酒店的电脑系统出了问题，直到下午才办理了入住，但是酒店人员态度很好，很有耐心。我住的行政大床间，房间有一处设计比较奇怪，就是淋浴间和床只隔了一道透明玻璃，洗澡时从卫生间外面看得非常清楚......要是一个人住还好，我和我女朋友一起住的，弄得我们洗澡都不好意思用淋浴，只好在浴盆洗。不知道其他房间是不是这样。总的来说，考虑到价格因素的话名人酒店还是很不错的，下次来南京还会住这里。
1,"很好,味道淡淡的,而且很干净"
0,极难吃，水平还不如路边摊，再也不会点了
0,差评，送货速度不是一般的满，竟然两个多小时才送到。打客服电话竟然是空号，简直无语。梅菜扣肉不好吃，米饭却是挺不错。
1,速度非常快，很好很好
1,已经住过很多次了，几乎每次来东莞都来宏远，房间很宽敞，布置也很好
1,"10月16日入住该酒店.感觉不错哦,离汽车站和火车站的距离都不是非常远.房间很干净,空间也非常大.周边的交通环境也好.可能住的楼层比较高,也没有任何的噪音.晚上有发生热水管道出问题的小插曲,但服务态度良好,解决问题也很及时,丝毫没有影响到对酒店的好感.主要是价格非常合理.可以说对该酒店非常满意.小缺点就是硬件"
1,优点：房间条件简洁、气氛温馨，住宿环境比较安静，价格比较合理，服务态度好；不足：窗户几乎与后面的房顶等高，加上没有防盗窗（网），安全感不高。
0,拌饭外卖实在不好吃
1,住过这么多酒店，还是头一次碰到盖黄色的被子，感觉不干净；地毯是黑花的，感觉很脏乱。环境还好，起码有个院子。
0,送餐晚不说，打电话没回复，一点沟通都没有，差差差，绝不会再定
0,绝对不会再点第二次，包装的锡纸跟烤糊了一样，脏！送餐的逼跟大爷一样，我在阳台凉衣服，第一次没接到这逼电话，第二个电话我接到了，丫跟审孙子一样问我点没点餐，先不说东西好不好吃，就TM这服务态度，等着关门吧！
0,住过差的，但没有住过这么差的！！昨晚00：00，一少妇在里面捉丈夫奸在房，大喊大闹，要死要活，炒得大家一晚没有睡好。提醒大家，酒店的保密工作很好！住起很放心。
1,这家酒店离阳朔有15分钟的车程，是一家民居（民居在阳朔很普遍）。整撞建筑的风格很特别，古色古香。不出家门就能看到阳朔的山山水水。只要打电话给李阿姨，他回安排车到阳朔来接。李阿姨很热情，给人一种很真诚的感觉，很健谈，把我们当成一家人，民居提供的饭菜也很好吃。只是要是在她那里租自行车或导游的话，会比外面贵一点。补充点评2008年7月4日：房间设施一般，建议大家自己带洗漱用品和毛巾。毕竟是农家，不比大酒店。
1,特别好吃还会来!!!!!
0,酱有点多，速度挺快的
0,点的抹茶拿铁送的普通拿铁！
1,外卖小哥人超级好。。。。。。
0,餐厅写错地址，冷面很好
0,还行吧定的11点15送到结果12点30送来的
1,自驾的确是蛮方便的．服务员也都很热情．房间也不错．就是大概是秋冬季节去的，景色萧瑟的很．一出酒店就没什么逛的．还是窝在酒店好．ps：酒店的叫餐服务也蛮周到的．可以点菜单上没有的菜．但是却不能提供一些基本的药品：如退烧药，感冒药．希望周边服务还能加强．
0,送了热汤，但是用普通塑料袋装的，不能喝啊，塑化剂了就！其他的不错
0,超级差评！备注了送醋结果一份都没有，投诉也没人回复。
0,"餐厅的服务员态度不友好,免费提供的早餐有的在早上八点就没有供应了(蒸鸡蛋和炒米粉),小妹与服务员交涉两次未果,早餐供应时间是到上午九点结束的.希望该酒店应对早餐供应有所改善.对客房服务员要进行培训,当客人房门门锁上挂了""请勿打扰""的字样,希望不要再擅自进入客房,这是对客人的尊重."
0,我们预定了四个房间，下午2点十分后入住，但被告知，只有两间房，还有两件要等待。当即，我们便提出异议。当我们表示要投诉后，给出四间房。酒店门口的停车位起先有两次不让我们停车，说是有预定，保安还脱帽，解领带要和我们打架，至此，酒店方面没有一个负责人出面。直至我们向酒店提出投诉，才有人向我们表示歉意。免费的早餐其实真不值所说的要58元一位。缺少食物并不能及时添加。，服务员的服务很初级。早餐听内地服务员不少，但领位，桌面清洁很迟缓，几乎感受不到四星酒店服务。电梯应叫管理几乎没有，真不明白这家酒店是怎么评上四个星的。
1,宾馆的地理位置有点偏，整体环境不错，宾馆设施不算很新但是蛮干净的，房间还提供台式电脑可以免费上网。机场到宾馆打车议价30元左右。打车到市中心10元左右。到北戴河打车议价45元左右。附近有公交车25路可以到第一关。
1,门卡无故被停用，无法开门，要到总台重新办理才能开门，很不方便。希望能改进。
0,就因为地段比较好一点，但是这个家庭式的宾馆，只能说服务也好，设施也好，都只能算很普通很普通的那种家庭式的旅店而已。比较老式的房子，服务员对打扫房间很不仔细，一般就只是倒了倒垃圾，床铺的话，就把被子放放好，连枕头都没放好。厕所里的话，就把垃圾拿出去，我看连地都没拖一下，洗脸盆都没给清理一下呢。房间里很闷，任何通风的设备都没有。宾馆反馈2008年6月3日：感谢上位客人的评价，您的意见就是对于我们工作的推进，经济型快捷式的酒店也许我们还是会有不到位的地方，经过多次培训后在客房服上己经严格执行“一客一换，全部更新”，并在会在此同时增加消费品等。希望以后为不同客人带来增值服务的享受。
1,酒店的位置很不错，豪华大床间物超所值，竟然有会客区、衣帽间，简直是一间小套房。但是酒店的服务不太到位，早上的早餐点很久都上不来，有待改进。宾馆反馈2008年8月1日：感谢您对我们的肯定及宝贵意见，对您的意见西餐厅已进行了改进。从8月份开始西餐厅还推出了清凉下午茶、夜茶、商务简餐及精品套餐，还有很多饮品、酒水赠送；快来体验哦`！
1,"还是很好吃~包装特别精致,哈哈哈,都舍不得拆开"
1,送货超级快，服务超级好，一旦拥有别无所求
0,辣白菜好难吃。。。。。咸的发苦。。。。。。没吃过这么难吃的辣白菜。。。
0,"酒店服务不行，尤其是餐厅服务人员。房间较冷，没有暖气、电话。不方便。免费注册网站导航宾馆索引服务说明关于携程诚聘英才代理合作广告业务联系我们Copyright1999-2008,ctrip.com.allrightsreserved."
1,"酒店可能有点年限了所以设施很旧,说是三星可感觉估计也就二星到顶了,服务也很一般,关键是价格和我后来朋友介绍的其他酒店相比差很多哦,以后不会住了!"
0,用打包袋送来的，没吃直接扔掉了！气死我了
1,2月7日至10日入住该酒店，酒店房间安排在35层，可以看到一半海景、一半山景，非常棒。酒店服务很好，每天都有新鲜水果赠送，2月9日恰逢先生过生日，酒店还专门赠送了一盒巧克力，非常周到体贴、服务很人性化，下次再去香港，我还会选择入住该酒店。
1,挺快的。菜送来还是热的。
1,"上周去住了两晚,本来想住飞,订的时候没房了,携程给推荐了这家,服务真的不错,还有水果,阎蕾小姐还亲自打电话问候,每年都去潍坊好七八次,这地就常住了."
0,第一次到贵阳，通过携程订了两晚。说是三星。走进房间，发现设施太旧，卫生条件不如人意。地毯太脏还有洞，墙壁已经发黄了，本想退掉一晚。后来上街，发现整个贵阳的城市建设都不怎么样，所以将就着住了两晚。
1,太快了。。。。比我定的时间快了一个小时
0,菜品一般吧
0,菜有点少，饭好吃，送餐慢
0,"酸奶居然过期了，生产日期7月7日，保质期21天，气死了,一直吃这家的外卖，现在配送员态度越来越差"
1,环境确实不错，很安静，我很喜欢。特别是木屋，户外阳台留有插线板，坐在阳台上上网很惬意的。这是我第二次在这里居住了。就是无线网络信号太弱，经常短线。没办法最后只要能用GPRS上网。非周末时间居住，感觉整个风景区被我一家人包了似的。
1,酒店的服务周到、细心。尤其是叫醒服务真的很到位，第二遍电话不通，居然还会来敲门，绝对叫醒，哈哈！
0,偶尔吃一次还可以
0,还行、速度慢
1,挺好滴，外卖师傅很可爱：）
1,超好喝，快递小哥很热情，速度很快…
1,入住这家酒店是在很急迫的情况下，因为原先定的松赞林寺到了之后落荒而逃(庙宇路段整个在修建，而且位置很偏）我们一边在路上电话联系携程，在10分钟后到达酒店并且搞定入住，在这点上真的让我很喜欢ctrip.这家酒店的大堂并不算出彩，不过进入房间后，发现还是很令我们惊喜的。房间和卫生间都不算大，不过，因为新装修过的关系，用了很多原木做装饰，室内的灯也很有中国的特色，是很自然的那种。在卫生间里还有个温馨的提示：由于此处海拔3500米，洗澡时间不要超过20分钟。不过，后来据当地司机说，香格里拉的酒店价格是可以谈的，散客最低可以拿到280/晚。不过，总体说这里住的还是不错的，如果价格象280就真的是性价比比较高了。
1,"OK,包装很好"
1,"地点优越，房间和服务都不错。晚上送的绿豆汤，还有纸鹤和问候卡，感觉出家的感觉。下次还会住这里的。宾馆反馈2008年6月25日：感谢您对国宾大酒店的认可.我们非常愿意成为您的朋友.欢迎经常入住!祝工作顺利,心情愉快."
1,这是济南我最喜欢的酒店，服务好，房间干净整洁，卫生间的淋浴设施也很好，不像有的皇冠假日或者洲际的喷头那么老式~已经是第4次住了，下回还会选这家！
1,除了速度有待加强，其他都不错
1,还好吧，在家能吃到爱吃的早点，比较卫生，就是时间长了些，味道不那么好了，不过店家多送了一杯豆浆
0,肘子卷肥肉好多......
0,送餐时间晚了十多分钟，薯条都是凉的，送餐员一会不好意思都木有
1,从未去过深圳，通过携程看红桂酒店不错。感觉是大堂很气派，象个4星，服务也不错。房间（我订的标准间）是小了一点。我很满意！
1,房子还凑合，但是硬件不行，不象4星酒店，服务还可以
0,居然在密封的一次性筷子纸巾上有三只死蚂蚁，怎么弄的，恶心死了
0,牛蛙就三块.真的
1,宾馆总体给人感觉还不错，晚上睡觉很安静，院子里有宾馆放养的土鸡，还有两只秃了毛的孔雀。设施比较齐备。只不过510/1入住时前台的工作人员对于住客的饮食及旅游没有任何有用的建议，让人失望。第二天退房的时候，小姐的帮助就大了很多。早餐相较而言一般，种类很少，炒面和炒年糕味道还不错，不过不适合我这种早餐习惯清淡的人。
0,送餐的没手机，米饭全是黑斑，也不知道什么东西。鸡翅炸的跟碳是的，只剩下黄焖鸡可以吃了，以后再也不会点单，更逗的点的百度外卖送来的却是饿了么，拼单子吗。晕
1,明明信用卡担保了.跑过去住说没有房间了.只好升级.最后酒店没有收升级的钱.但是还是很不愉快.不过酒店是不错的.万豪的管理不错.
1,送的挺快，不过粥有点凉了。卷饼很不错。
0,"焖面太难吃了……配送员先是送错时间,后来干脆把东西放在外面自己走了！"
1,一家很不错道酒店，无论软件硬件都比较理想，离市区并不算太远，在重庆繁华的大都市能住到这样好道酒店非常满意，重要的是价格也不贵。
0,"豆腐太难吃,菜也放醋,太酸了"
1,"碰上会议期间很不容易才订上房间,很干净,玻璃隔断,条件是不错的,但价格贵得没道理,与平时差异太大.携程应该要求有比较好的价格政策的"
0,6寸太袖珍了。。。
1,"定的11点45送达,这10点半就到了,上班没法吃,一会只能吃凉的了"
0,代金券和满20减6有冲突么，也不说一声
0,饭居然是夹生的！！！
0,他们没用百度的快递，速度就是这里写的时间乘以二！饭店且等吧
1,"入住8号楼81118房,服务人员态度很热情周到,房间整洁,早餐比较丰富.卫生间略显陈旧."
0,口味一般！蕨菜用塑料袋装的，感觉很不好，为什么不用小碗装呢？以后不会吃了
1,送餐超快，赞一个
0,天哪太慢了。真的要2个小时。肉多量大但是酱料太少味道有点淡。皮特别厚
1,"还不错,就是一盘京将肉丝"
0,"牛肉饼里肉还没小拇哥大呢,这会偷工减料,以后不点了"
0,"卷饼还行,送餐速度太恶心,整得心情极差,订之前考虑一下"
1,"奶茶虽然有点洒,但送餐小哥速度很快,面也不错,给个好评吧"
0,同样的价格相差一个月，房间小了一倍！忽悠，接着忽悠！
1,客厅很大，房间面积也可以，我们订的是一套三房二厅，一套二房二厅，入住的时候可能二房二厅的房间没有了，给了二套一模一样的房间，只是其中一套锁了一间。除了客厅和主卧外，另二间都没有电视。空调是独立的，很响，晚上只能关了才能入睡。房间设施一般，因为之前住过西安的馨乐庭公寓酒店，二个地方对比下来，就发觉相差不少，很多人性化的细节处都没有馨乐庭做得好。比如：室内电器设备的使用，馨乐庭有一本很祥细的使用说明，参照上面的介绍，很方便的就可以使用，而在和乔丽晶要自己试验，这样对客人和酒店都不方便，万一客人不小心弄坏了，大家都有损失。
0,应该是最后一次点。。
0,"饭菜还不错，但是我TM,11:00订的餐、13:00才送到、海龙到中技有多远自己掂量吧。"
0,史上最慢最差的外卖。等了两个小时，不能再差
1,挺好的，大卷饼！
1,环境很不错，地理位置好。客人每次都住这里的。应该是挺满意的了。
0,"1，时间太久了。八十多分钟才送达。,2，我拿到后开吃，是冷的。面饼冷下来，口感很差，里边卷的馅料是什么飘香肘子卷（套餐），不说飘香了，一粒粒冷猪肉直往下掉。,3，我勒个去。第一次点，上了个当。"
0,排骨饭油腻的很
0,我是在正月住过的，感觉装修不错，但是服务一般！感觉服务员服务很是没有培训好！早点吃的也不是很舒服，吃的东西不是冷的就是半热！现在去太仓在看他们房间价格比过年的时候贵２倍，太仓宾馆的房价太高！
0,长豆角注明不要辣，还是有辣。其他的还行
0,1、靠马路一边很吵，即使关了窗。2、服务态度极差。我有一个东西可能拉在了酒店，晚上打电话问他们，说服务员下班了，要我第二天再问，然后我留了手机，他们说第二天上午打电话给我。结果第二天到中午也没有人打电话给我，我又去问，然后前台说昨天晚上没有留下我的信息，再让客房部去查，十分钟后给我电话。结果又没有给我电话。过了二十分钟我只好又去问，说正在查，过五分钟打给我，又没打。最后我过了几个小时再打给他们，然后听见他们急匆匆的通知服务员去查。不知道这样的酒店怎么能号称中国中档酒店领先品牌？我不会再住这个酒店。
1,真快！还省了15元
1,没有在店里好吃
0,我以为避开高峰午餐时间就能送的快点，结果还是等了一个多小时
1,因为只住了一晚，所以没什么感觉，差不多四星吧。大堂的地砖很漂亮。房间小了一点。
0,没去店里吃好吃
1,"在嘉兴这样的小城能有这么舒适的酒店真的很意外,首先要赞的是他家的床,很舒服软硬适中,其次是浴室,酒店的管理者很细心连浴盐都准备好了,让走了一天的我好好泡了一个澡,最重要的是早餐很丰富,菜肴都很可口,服务员的态度和深圳5星级酒店有得比,下次去还住那里."
0,咖啡全洒了……送餐员态度很差……
1,端午节还送粽子。业界良心啊！很棒
0,鸡肉卷饼挺好吃，肘子肉的不好吃，没有肘子就是小炖肉加青椒。木耳不太好吃，味道怪怪的。
0,我还以为又吃不上了，昨天和同事定的餐，硬是一下午没来。
1,一个位置不错的老酒店，还可以。但是价格不算便宜。
1,我是本周5晚上入住假日酒店的，订的是海景房。酒店的周边环境很一般，所谓的海景也就是一个码头，和我想象的还是有一定的差距。周边的旅游设施也不是很完善。所谓的网球场也是冷冷清清。酒店的中餐厅味道不错，但是点菜的小姐缺乏职业道德。写菜的时候已经明确告知我要去掉其中的一道名为东江豆腐煲的菜，但是上菜的时候还是上了。不知道该酒店是怎样对员工进行培训的，2个人能吃4道菜吗？？？事后餐厅的领班还阵阵有词，让人感觉星级酒店和大排档没有太大的区别。
1,"很好吃量也很大都吃不完,赞一个"
0,实话实说，此酒店实在不行，428的套房居然只是一张大床和一张小床，再加个桌子，浴缸没有，热水要好几分钟才能出来，最寒碜的是早餐，早餐是两个馒头，一点点面条，一碗稀饭，我实在想不通凭啥收费这么贵？我把早餐都拍照存档，如果要你们可以实地考察！什么双早，忽悠人呢！
0,"面送到的时候已经坨了,凉拌木耳洋葱实在太难吃了,红豆粥真心好喝"
0,"要的腊八蒜没给带,说给退了,也不给钱,啥意思吗"
0,房间不干净，设施陈旧。以后不会再住，还是格林豪泰或如家比较好。
0,送餐太慢了，又是90分钟
1,饭到的很快，服务非常好。
0,这皮蛋瘦肉粥没放盐，真心难吃呀
1,我不太喜欢这里，装修环境确实都不错，有免费的水果送，但缺陷是晚上睡觉时如果不关洗手间的门，会感觉很吵，管道时不时会传出像消化不良似的声音，一女的，住起来感觉很害怕。第二天晚上还是那样，也不想起来换，只有吃了点谷维素（调节神经，也算安眠的吧），才睡好，咳
1,非常好，包装很仔细！卷饼用锡纸包着，过了半小时再吃依然热着
0,餐送到楼下需要自取，我还不如下楼吃去。下次不光顾了
0,不想多说，酒店所有的条件都很差，以后再也不会入住该酒店！
1,属于别墅型的酒店，这点倒是非常特别，只是可惜门口那条道是单行道，所以出行未免有点不太方便，地形有坡度也挺有意思，里面环境非常不错，我比较喜欢这种清净的感觉，我入住的是最里面的那幢，后面就可以看的到园子什么的，感觉有点世外桃源的味道，隔着大玻璃有种2个世界的感觉。大床是黄色的，挺温暖的感觉，比较喜欢他们里面的多功能控制器，没事我就放点音乐听听，选的音乐也是那种很舒服的音乐，挺温馨，而且房间里的消费也很平价，性价比很高的一个酒店了~~
0,根本没送到餐，等了三个小时，居然自动完成了，让人无法理解，商家电话根本打不通，真差劲
1,宾馆采用地热取暖感觉很舒服，整个酒店很暖和，前台服务周到，态度很好，早餐自助方式，还不错，我住的是商务间，淋浴房由于没有门，水会出来，是设计的问题，另外，房间的灯太暗了，其实换瓦数大一点的灯泡就可以了。
0,商家距离近，但速度太慢，饼子都凉了。
1,味道不错，送餐员态度很亲切，非常快
1,位置好火车，地铁，机场大巴，汽车都很方便。离恒基商城很近，可以逛街打法时光。服务还行。
0,下单时专门备注了少放土豆粉，但每次都是土豆粉放最多，都没吃，浪费了
0,与其说是饭店不如说是招待所。早餐品种少而且质量也不高，最不能令人接受的是盛早餐的餐具（盘子，碗）里面都汪着水。唰过后的水根本就被弄干净，恐怕更提不上消毒。补充点评2007年10月8日：哦，忘记了，酒店送水果，这点是不错的。
0,不给筷子，奇怪的餐厅啊
1,住过很多次了，房间很大，性价比比较高。缺点是对常客的习惯没有档案不能提供更体贴的服务。房间地毯的清洁差一些。电视的可选台太少了，应该可以在房间准备一份楼下澳葡街的菜牌，这样对客人更方便，也可以成为酒店的卖点。其他方面比较满意。
1,第二次点了，量大，很不错
0,老坛酸菜牛肉面不是特别好吃，面不筋道，比较油腻。
0,差的不能在差了，厕所垃圾桶旁边发现一只3厘米的蟑螂，床单被罩有血迹，打电话让换，服务员来了竟然说是刚换的，血迹是洗不掉的。
